Product Name,Brand Name,Price,Rating,Reviews,Review Votes
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,3,"Valid for Movilnet in Venezuela, low memory, bad camera, low price, great!!",0
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,5,"very good, excellent",0
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,2,"When I first got the phone it had a very poor camera and one day I hit my phone with a pencil and it turned off immediately. I do not like the phone whatsoever. I would not recommend getting this phone, especially if you like to take a lot of pictures or use a lot of apps. The storage is also very poor.",0
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,5,Cheap and fast,0
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,3,The phone works great but my charger outlet on phone is having to be fixed and the one they sent falls out and my phone doesnt charge with it. It will cost 55 dollars to have charger fixed before it messes the motherboard up. Thats almost as much as phone,0
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,5,very good cell,0
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,5,very responsible seller and excellent product,0
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,4,MUY BUENO,0
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,5,fino fino,0
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,5,exelentes equipos en lenguaje criollo son una verdaderas naves,0
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,5,Good,0
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,4,Its great for the price but I hate how you can not change the lock screen to what you wantAnd just has the default wallpapers for your lockscreen,1
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,5,When I got new Phone. I loved this phone. but with Android 4.2.2 it very small limited and would not let you set in SD Card where you want it. So may have to upgrade new Android 4.4 I heard they work better. I have not figure out with my. as I using Straight Talk I have no problem setting in Straight Talk APN setting. So Far I want to find better Protection case for this. I have not found what I like. Hopefully they do make one for this phone.,3
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,2,"I like the FM radio feature and charge cradle, but I switched back to a LG 450 flip phone that cost $20 less from best buyReception in weak signal areas not as good as the LG 450. Phone was on T-mobile networkbacklighting uneven on keypad. The number 9 is really bright on my phone.User manual is too small for a phone designed for older people. The manual is about the same size as the phone, so it fits in a small box for shipping. Manual doesn't explain the use of each button in a clear concise way.I couldn't get the alarm to repeat daily. Turning alarm off would cancel alarm for next day.",0
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,"I bouht this phone for my 82 year old mother who has macular degeneration, she loves it. It is very easy and she can see the big numbers for dialing and such.",1
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,like your ad...love it!,1
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,3,the charger did not work. My parents started using the cable directly to the phone,0
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,Have a family member who has ZERO interest in learning anything tech. Years ago gave her an old T-Mobile pre paid flip phone. I had kept it for years as a backup phone. To her it was perfect. She did not want to learn anything else. Problem was the phone and buttons were very small and getting hard for her. Ordered this and put her SIM in it and away it went. She loves it. It will do a lot of extra stuff if she ever decides she wants to learn. For now she loves how much larger the buttons are. Just dead simple to use which is all she wants.,1
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,good quality phone,0
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,2,does not work well with T-Mobile. T-Mobile closes off some towers to non-T-Mobile phones.,1
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,Screen size is good and easy to read. Sound could be a little louder but is okay. Settings are a little cryptic but get the job done with a few extra key stokes than really needed. I don't care for the way they setup the texting where you have to hit a button twice to get a capital letter then hit it again to turn off capitals. My other brand phone automatically capitalized the first letter after a period but this one does not. Still a good phone though and worth the money.,1
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,This is like the 5th cellphone for my dad in less than a year. My dad always does all type of heavy labour work and in the process he always ends up destroying it in the process. Well my first impressions as i recieved the cellphone in the mail is the keypad. I really like that the numbers are huge and also the display is quite clear and crispy and simple to understand. He had no problem adjusting to this new device.It has a FM radio which does not need headphones to work it has a camera which is OK not the best but plausible. It has an SD slot for media. But it cannot play music nor the videos files they dont show up when i try search the folders in the memory. I like that it has an LED light to alert him of any notifications which is a plus and the ringtones are pretty loud too. Good pick for aging parents.,1
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,This is a really great phone. I am visually impaired and have no problem with it. Will be getting another one for my partner.,1
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,1,More complicated than I expected. Terrible reception. Too hard for my mom to use. Just frustrates her.,2
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,3,No internet,0
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,1,phone reception poor with incoming calls,1
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,4,"Nice phone. Easy to read screen. I am a senior and not a tech so the learning curve was steep. The support at Jethro, however, made it easy. They were knowledgeable, easy to understand, patient, and so willing to help that I would recommend the phone because of them. The SOS button is a good feature and with my limited use as a telephone it is a much less expensive tool than a Life Line..",6
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,The sleek design and easy of use is what makes this phone really good. The large text is a plus,3
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,My husband loves it!! It is simple to use with large numbers. The simpler the better for him.,7
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,3,The only reason I gave it a 3 star is because it is a little hard for a elder person to use.,1
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,"Even the instruction book is better than any I have ever had, but as a senior we need BIG print with the phone, not for your website as page 1 clearly tells us because seniors take instructions with them as we go places, especially traveling and there is not a computer readily at hand, remember we are not the laptop generation, just getting into tablets and they are often to small. Otherwise, so far so GREAT. Love the name, I ask my brother, do you have Jethro, when he is leaving.",11
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,"This phone was purchased for my father. I really like the features and for the price it is an excellent deal. It took me exactly 1 month to get everything working on the phone but the issue was not the phone it was me (my first unlocked phone) and Consumer Cellular. The manual that came with the phone is not that good and some things in the manual do not match the phone.I received a lot of help from Jethro. Jeffrey from Jethro is a godsend. He was extremely helpful and always had a cheerful voice. He called me, he sent me pictures, etc. He did whatever it took to help me with my issues even though it was obvious the problem was not on Jethro's end.I really like the phone but the 5 stars are for Jeffrey. I hope Jethro realizes what a great employee they have in him.",15
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,works good for 3G and above. Simple to use. No frills.,11
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,"Simple. Sleek. Minimalist. Accepts any Sim. The perfect back-up phone. Nice matte finish. Pretty emerald green notification light. A few cool alarms/ringtones.What could be improved:- Very limited space for messages. Will stop accepting txts after about 30. Even adding an SD card didn't help, so it wasn't programmed to utilize it for messages.- Camera worse than security footage. Why even bother?- Menu structure not intuitive.",0
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,2,Sounds like you are under water. It shuts off while you are on call.,0
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,1,"I was contacting Jethro customer service, because a couple of keys were sticking. As I was speaking the rep noticed I was breaking up to much, so he told me the phone was a 2G..and most likely did not work well in my area. So he was kind enough to send be a 3.5G phone model SC-628..This one seems to be working fine...so far but I must say it was the best customer service response to solve the issue....",1
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,"[New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.A a nice phone, easy to operate and cost friendly. Its also light and so easily portable. You can use your micro sim and save your music and photos.",0
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,"everything was great. had a hard time getting the old SIM card to work with it, but Verizon hooked me up",0
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,3,"good phone for my 82 year old dad who wanted a camera, but probably wouldn't be able to deal with an iphone. Needs a memory card for the camera to work though. It's nice you can set speed dials.",0
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,1,"Bought this phone because it was supposedly able to work with Straighttalk or Tracfone. We put a Tracfone SIM card on board, bought a 30 buck Straighttalk minutes card, then discovered it is not compatible with Straighttalk and ther local Wally World wants at least 60 bucks for a SIM card kit that will work--supposedly. My daughter worked with it for about an hour and called every available number. No good. She is expert with today's high tech. The cheaper Tracfone card is available, and I'll ask my daughter to take another try when she has time, but she has her own job and family to take care of. As another point, the only way the manual is of any use at all is to download it as a PDF and print the regular pages. Otherwise, it's +3 readers and a 3 strength magnifying glass. No, I wouldn't recommend this to anyone, but most particularly not for other elderly people (I'm ready to turn 78).",1
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,"Met expectations, easy to use, gave as gift veto elderly relative. She loves it.",1
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,I bought this phone for my 91 year old aunt. It seems very easy for to use. Would certainly recommend it. Purchased another brand senior phone same price that didn't last 2 weeks due to quality of phone screen,1
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,I received my product.,0
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,Good phone for elderly people.,4
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,Bought for my mom! She loves it!,8
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,1,I searched for unlocked flip phones 3D because my old T-Mobil no longer works in my house.This looks good BUT the only 3D capability is in its second minisim.I NEED SIMPLICITY - I have a husband that can barely ANSWER a flip phone let alone use this and I have NO desire to buy a mini sim.I believe this was badly described. The manual is in bad English and seems to be for a different phone.,1
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,3,"Not as sensitive as our track phone, but the Jethro is easier to read .",0
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,1,I am very unhappy with the purchase. First of all I paid to have it shipped to me and then once I received it I found out from Staight talk that after 1/1/2017 that it would no longer work with ATT which is the only cell phone carrier that is my area. I was able to send it back but I have to pay the postage. I am not happy. Ken,0
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,"I am a computer programmer, but I have to admit that I never made the transition to smartphone, mainly because I sit in from of a computer everyday anyway. If I need access to all those smartphone apps, I just use my laptop! Besides, the screens are tiny and I am farsighted, so that means if I use a smartphone, I am going to have to carry even more items: reading glasses.But I am an adventurous type, biking, motorcycling, hang gliding, scuba, etc. and could find myself in need of assistance during one of these risky adventures. And I do live alone and might need to get help in a car breakdown or a home injury situation. So I bought one of those pre-paid cells and thought, there you go that's problem is solved. No it wasn't. I kept pocket dialing. I couldn't see the screen either. But worse thing was the battery would go dead on me every few days. Since I never used the cell phone except for emergencies, I would always always forget to charge it. So a prepaid didn't work as my emergency phone.Jethro solved the problem. It is a big screen clamshell that is about as inexpensive as a pre-paid, but soooo much more useful. Because it is a clamshell, I get no more pocket dialing. Because it is a big screen, I don't have to carry reading glasses around. I am actually using it a little for taking TODO notes and using the calculator, as well as its great FM radio and flashlight. And its battery lasts more than a week in standby mode! Honestly, I haven't used it yet for a real emergency phone call yet (but I placed several test calls - works great) , but Jethro took my pre-paid T-Mobile SIM with no problems and I was up and running in a few minutes.So if you need a cellphone you can throw in your backpack or glove box in case of emergency, this is it. Plus it is inexpensive, so if you break or lose it, then ""No Biggie"".",1
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,"Fast shipping, and accurate description",1
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,2,the phone is unable to maintain signal after 2 weeks of usage on the TMobile network. I hope it is a defected product,1
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,5,Great phone.,0
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,1,"Shortly after return window closed, stopped taking a charge and will not turn on.",0
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,1,Stopped working after 2 months. Not happy with this phone.,0
"[XMAS DEAL] [New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.",Jethro,79.99,1,Defective product. I have placed my T-Mobile SIM card in the phone but it will not read it. I do NOT recommend purchasing this phone.,2
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,2,"sound quality poor, no speaker phone",0
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,5,Great phone!,0
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,5,Excelente,0
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,5,"this phone met all our expectations, my dad loved it and is enjoying it!",0
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,3,"This may be an issue of expectation mismatch. For one thing, the phone is much smaller than I expected. Some might think this is a good thing. But for many elderly and hearing aid equipped people, it would work better if the physical dimensions were larger. Secondly, the time to hold the red button for turning the phone off is too short. My 90 year old mother in law often turns the phone off when she is hanging up.That being said, the phone works fine. The buttons and numbers are large.",5
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,5,I bought it for my elderly grandfather which is very vocal about everything we get him whether we like it or not. He likes the phone it's loud and it's simple. He doesn't need his glasses to use it. I was able to sync it with AT&T,0
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,5,Just what we needed for an older relative.,0
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,5,It was a gift for my Grandma in South America and she loved it thanks!,0
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,2,The speakers are garbage and it only tells time in military time,0
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,1,"I bought this phone for my elderly parent. He has At&t, I did put the SIM card from his At&t phone in the Jethro, it worked. The only Problem he was having was dropped calls. He would receive or make a phone call and the phone would hang up on the person on the other line. I'm asking for a refund. It wasn't his carrier, it's the phone. He had 3 or 4 bars when the phone calls took place.",0
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,4,"This is a great, simple phone which is getting to be harder and harder to find. For those who do NOT want a smartphone and just need a phone for an elderly family member or for someone who is not tech savvy, this is a great little phone. I gave it four stars, though because our carrier - AT&T - does not recognize the signature of this phone, so we wound up having to buy an AT&T friendly phone. The phone works, but when we are billed their system would automatically charge this as a smartphone - which is an extra $40 on our bill - since it did not recognize the signature :/ We will be giving it to the military to reuse.",9
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,2,"My Granny couldn't use the phone because she wasn't able to use the locking the phone function, and without the lock the phone called people when the phone was in her pocket. If the lock was easier for her, then this phone would be great.",1
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,2,"Not good sound, not easily used by senior, end button is also turn off button...so my elderly mom keeps turning off the phone!Will have to find her another one..,would not purchase this again.The purchase and delivery were as scheduled.",0
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,5,"really surprised by this phone, with fm radio and a flashlight and the SOS feature is nice as well for my mom",0
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,5,Nice big numbers everywhere! Simple too!,0
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,1,Ordered phone but it would not work with AT&T. Called company and told it was due to lack of towers. Found that odd since my cell is at&t,0
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,5,"As good as you can hope for in a phone for seniors. Reminiscent of a cordless house phone -- makes it easy to use for an 84-year-old. Buttons light up bright, ringtone volume is adjustable and on max it's more than loud enough for anyone with a hearing problem; though surprisingly the call volume is not adjustable, though it is louder than the previous Verizon flip phone on max volume. I set this up with Cricket service. The phone takes a MINI SIM CARD. Not a micro as someone else has stated. I had to buy another sim card because the micro I ordered was too small. Mini sims are the original, large cards. We live in the US. I don't know people are claiming this phone doesn't work in the US. I paid 30ish for this phone, but would have paid up to 100 for it because of the design and functionality. Side note: I was concerned that my grandmother would always accidentally hit the SOS button this phone has, but it can be disabled in the settings.",23
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,5,Good,1
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,5,Thank you,1
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,4,easy to use. My mother is 78 but she can use it very well.,1
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,3,"Word to the wise: Check with the seller for the type of service this phone does NOT work with if you are technically challenged like I am. I learned something new - ""unlocked"" is not ""unlocked"" for all mobile service carriers, like Sprint. It would have been helpful to read that in the product description before purchasing. It seems like a perfect phone for seniors. Apparently I was having a senior moment when I ordered it.",7
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,2,"The SIM card from the provider would not work in this phone, so I am returning the phone.",2
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,5,"Purchased this phone for my parents who have difficulties with the small buttons on other phones. Thanks to the size of the buttons and the display, no more squinting! Also love that the keys are raised. Menu and layout also simple to use. The 5 programmable numbers makes it easy to just call their most frequently used numbers. Ringer volume is good. Would buy it again.",14
